fecha,valor
2022-09-08,5679299.921
2022-09-09,5698504.433
2022-09-12,5624800.754
2022-09-13,5697405.201
2022-09-14,5740382.375
2022-09-15,5687210.777
2022-09-16,5918836.107
2022-09-19,5969384.366
2022-09-20,6045401.964
2022-09-21,6045745.301
2022-09-22,6132779.118
2022-09-23,6183946.667
2022-09-26,6142911.465
2022-09-27,6218452.991
2022-09-28,6228326.126
2022-09-29,6264327.306
2022-09-30,6240978.63
2022-10-03,6271627.383
2022-10-04,6358786.014
2022-10-05,6347328.321
2022-10-06,6424073.206
2022-10-11,6327994.049
2022-10-12,6338359.955
2022-10-13,6380377.686
2022-10-14,6453342.773
2022-10-17,6410796.253
2022-10-18,6505102.744
2022-10-19,6488811.072
2022-10-20,6547470.251
2022-10-21,6615018.194
2022-10-24,6576692.471
2022-10-25,6653085.633
2022-10-26,6663187.043
2022-10-27,6707516.888
2022-10-28,6747368.694
2022-10-31,6686123.309
2022-11-01,6777751.429
2022-11-02,6772729.509
2022-11-03,6833010.739
2022-11-04,6856372.938
2022-11-07,6841314.804
2022-11-08,6907263.252
2022-11-09,6953558.869
2022-11-10,6891244.668
2022-11-11,6918631.594
2022-11-14,6908014.669
2022-11-15,6970780.771
2022-11-16,6961026.739
2022-11-17,7003849.538
2022-11-18,7055744.174
2022-11-22,6972724.942
2022-11-23,6967031.087
2022-11-24,7025727.136
2022-11-25,7059258.83
2022-11-28,7017766.243
2022-11-29,7075643.799
2022-11-30,7059929.398
2022-12-01,7102150.256
2022-12-02,7198487.34
2022-12-05,7080635.968
2022-12-06,7188586.039
2022-12-07,7227854.255
2022-12-12,7090202.481
2022-12-13,7176566.135
2022-12-14,7152500.102
2022-12-15,7195289.517
2022-12-16,7224566.629
2022-12-19,7183819.11
2022-12-20,7223306.236
2022-12-21,7315749.408
2022-12-22,7316922.074
2022-12-23,7381413.792
2022-12-26,7374565.07
2022-12-27,7512769.923
2022-12-28,7489838.867
2022-12-29,7569423.083
2022-12-30,7617057.648
2023-01-02,7624507.022
2023-01-03,7760184.016
2023-01-04,7781549.739
2023-01-05,7889172.706
2023-01-06,7946123.175
2023-01-09,7964632.149
2023-01-10,8043695.146
2023-01-11,7984830.891
2023-01-12,8066962.528
2023-01-13,8122375.685
2023-01-16,8095484.305
2023-01-17,8196597.232
2023-01-18,8171031.125
2023-01-19,8213696.926
2023-01-20,8265079.118
2023-01-23,8065847.506
2023-01-24,8110524.473
2023-01-25,8001607.472
2023-01-26,8034671.017
2023-01-27,8118514.048
2023-01-30,8012481.142
2023-01-31,8087186.19
2023-02-01,8062931.365
2023-02-02,8130023.758
2023-02-03,8222780.943
2023-02-06,8068205.884
2023-02-07,8171310.68
2023-02-08,8177244.983
2023-02-09,8184438.906
2023-02-10,8160319.306
2023-02-13,8125593.773
2023-02-14,8232594.127
2023-02-15,8208376.463
2023-02-16,8227860.058
2023-02-17,8267977.074
2023-02-22,8154194.752
2023-02-23,8174198.618
2023-02-24,8262204.564
2023-02-27,8215573.881
2023-02-28,8305649.119
2023-03-01,8352641.743
2023-03-02,8427109.541
2023-03-03,8496178.23
2023-03-06,8433056.999
2023-03-07,8555999.028
2023-03-08,8530468.283
2023-03-09,8570262.869
2023-03-10,8622185.272
2023-03-13,8616536.363
2023-03-14,8684583.001
2023-03-15,8629599.273
2023-03-16,8651857.591
2023-03-17,8945547.687
2023-03-20,9074142.765
2023-03-21,9188573.633
2023-03-22,9262290.684
2023-03-23,9360448.126
2023-03-27,9158929.991
2023-03-28,9340264.21
2023-03-29,9337516.614
2023-03-30,9409525.192
2023-03-31,9447304.277
2023-04-03,9440353.715
2023-04-04,9551530.082
2023-04-05,9622049.291
2023-04-10,9468166.271
2023-04-11,9611861.464
2023-04-12,9579593.198
2023-04-13,9641285.441
2023-04-14,9674193.263
2023-04-17,9511415.558
2023-04-18,9587486.545
2023-04-19,9336534.11
2023-04-20,9387127.917
2023-04-21,9791094.261
2023-04-24,9820669.594
2023-04-25,9948999.246
2023-04-26,9810912.203
2023-04-27,9753979.958
2023-04-28,9999250.581
2023-05-02,9964937.076
2023-05-03,9982672.604
2023-05-04,10092286.33
2023-05-05,10129453.224
2023-05-08,10220222.753
2023-05-09,10314547.596
2023-05-10,10175454.206
2023-05-11,10240127.975
2023-05-12,10283451.484
2023-05-15,10067736.866
2023-05-16,10415084.584
2023-05-17,10455400.441
2023-05-18,10519602.373
2023-05-19,10715040.062
2023-05-22,10530404.607
2023-05-23,10647776.368
2023-05-24,10698166.198
2023-05-29,10463076.874
2023-05-30,10574987.027
2023-05-31,10716292.39
2023-06-01,10696002.414
2023-06-02,10814871.154
2023-06-05,10706728.065
2023-06-06,10835267.369
2023-06-07,10902060.926
2023-06-08,10906488.249
2023-06-09,10973136.289
2023-06-12,10874286.092
2023-06-13,10938832.515
2023-06-14,10940983.313
2023-06-15,11004505.438
2023-06-16,11278833.35
2023-06-21,11014131.766
2023-06-22,11051154.083
2023-06-23,11103449.905
2023-06-26,11203470.548
2023-06-27,11318261.451
2023-06-28,11185955.543
2023-06-29,11293218.393
2023-06-30,11424144.233
2023-07-03,11366876.787
2023-07-04,11544352.059
2023-07-05,11535271.114
2023-07-06,11593105.693
2023-07-07,11660103.074
2023-07-10,11607320.824
2023-07-11,11722209.34
2023-07-12,11730291.475
2023-07-13,11806258.956
2023-07-14,11981402.632
2023-07-17,11833189.001
2023-07-18,11992990.195
2023-07-19,12093921.842
2023-07-20,12260756.032
2023-07-21,12154357.332
2023-07-24,12081004.153
2023-07-25,12218540.837
2023-07-26,12274295.757
2023-07-27,12328124.061
2023-07-28,12400803.568
2023-07-31,12427806.402
2023-08-01,12568269.159
2023-08-02,12541934.178
2023-08-03,12615432.7
2023-08-04,12657783.951
2023-08-07,12557790.119
2023-08-08,12708595.038
2023-08-09,12637436.804
2023-08-10,12690699.485
2023-08-11,12714541.7
2023-08-14,12359585.658
2023-08-15,12950732.419
2023-08-16,13043384.476
2023-08-17,13132142.046
2023-08-18,13356611.247
2023-08-22,13213860.2
2023-08-23,13189570.934
2023-08-24,13321431.551
2023-08-25,13461302.397
2023-08-28,13366439.377
2023-08-29,13533861.904
2023-08-30,13430221.625
2023-08-31,13520119.15
2023-09-01,13563660.216
2023-09-04,13468769.69
2023-09-05,13647098.363
2023-09-06,13554077.403
2023-09-07,13523052.98
2023-09-08,13512200.308
2023-09-11,13392657.092
2023-09-12,13510613.474
2023-09-13,13479695.399
2023-09-14,13553058.294
2023-09-15,13680170.47
2023-09-18,13559144.123
