fecha,valor
2022-03-31,2354628.0
2022-04-01,2363894.0
2022-04-04,2387521.0
2022-04-05,2390874.0
2022-04-06,2400713.0
2022-04-07,2411402.0
2022-04-08,2420365.0
2022-04-11,2430014.0
2022-04-12,2417736.0
2022-04-13,2411212.0
2022-04-18,2395566.0
2022-04-19,2366287.0
2022-04-20,2365661.0
2022-04-21,2378451.0
2022-04-22,2379059.0
2022-04-25,2386167.0
2022-04-26,2380731.0
2022-04-27,2381464.0
2022-04-28,2381982.0
2022-04-29,2391405.0
2022-05-02,2416042.0
2022-05-03,2420031.0
2022-05-04,2427169.0
2022-05-05,2440875.0
2022-05-06,2458071.0
2022-05-09,2482470.0
2022-05-10,2477461.0
2022-05-11,2474403.0
2022-05-12,2472729.0
2022-05-13,2473764.0
2022-05-16,2479171.0
2022-05-17,2473394.0
2022-05-19,2477754.0
2022-05-20,2481427.0
2022-05-23,2496008.0
2022-05-24,2491119.0
2022-05-26,2495331.0
2022-05-27,2496084.0
2022-05-30,2507270.0
2022-05-31,2504212.0
2022-06-01,2513762.0
2022-06-02,2527720.0
2022-06-03,2544367.0
2022-06-06,2578107.0
2022-06-07,2585858.0
2022-06-08,2596679.0
2022-06-09,2604654.0
2022-06-10,2615132.0
2022-06-13,2631654.0
2022-06-14,2628183.0
2022-06-15,2634356.0
2022-06-16,2648553.0
2022-06-21,2676580.0
2022-06-22,2669225.0
2022-06-23,2682323.0
2022-06-24,2698012.0
2022-06-27,2722512.0
2022-06-28,2730812.0
2022-06-29,2745762.0
2022-06-30,2767880.0
2022-07-01,2794066.0
2022-07-04,2839649.0
2022-07-05,2851329.0
2022-07-06,2872542.0
2022-07-07,2891590.0
2022-07-08,2910281.0
2022-07-11,2933563.0
2022-07-12,2926748.0
2022-07-13,2923909.0
2022-07-14,2920808.0
2022-07-15,2920862.0
2022-07-18,2926193.0
2022-07-19,2914462.0
2022-07-20,2910757.0
2022-07-21,2910280.0
2022-07-22,2916815.0
2022-07-25,2919467.0
2022-07-26,2908119.0
2022-07-27,2904306.0
2022-07-28,2904709.0
2022-07-29,2909468.0
2022-08-01,2926532.0
2022-08-02,2923902.0
2022-08-03,2925013.0
2022-08-04,2928145.0
2022-08-05,2940334.0
2022-08-08,2964618.0
2022-08-09,2956842.0
2022-08-10,2951943.0
2022-08-11,2943351.0
2022-08-12,2936334.0
2022-08-16,2931580.0
2022-08-17,2909527.0
2022-08-18,2896861.0
2022-08-19,2888084.0
2022-08-22,2886872.0
2022-08-23,2872757.0
2022-08-24,2863262.0
2022-08-25,2858031.0
2022-08-26,2852696.0
2022-08-29,2851102.0
2022-08-30,2831712.0
2022-08-31,2825584.0
2022-09-01,2829875.0
2022-09-05,2861783.0
2022-09-06,2862942.0
2022-09-07,2872514.0
2022-09-08,2877464.0
2022-09-09,2878435.0
2022-09-12,2881821.0
2022-09-13,2863608.0
2022-09-14,2856390.0
2022-09-15,2853281.0
2022-09-16,2849273.0
2022-09-19,2851354.0
2022-09-20,2841815.0
2022-09-21,2840593.0
2022-09-22,2845706.0
2022-09-23,2852733.0
2022-09-26,2867625.0
2022-09-27,2856706.0
2022-09-28,2856983.0
2022-09-29,2858533.0
2022-09-30,2864449.0
2022-10-03,2884879.0
2022-10-04,2885581.0
2022-10-05,2902117.0
2022-10-06,2921502.0
2022-10-11,2947069.0
2022-10-12,2927037.0
2022-10-13,2920665.0
2022-10-14,2919641.0
2022-10-17,2923129.0
2022-10-18,2911667.0
2022-10-19,2905532.0
2022-10-20,2904223.0
2022-10-21,2907997.0
2022-10-24,2916669.0
2022-10-25,2907018.0
2022-10-26,2905995.0
2022-10-27,2908700.0
2022-10-28,2918496.0
2022-10-31,2941145.0
2022-11-01,2941777.0
2022-11-02,2952861.0
2022-11-03,2962450.0
2022-11-04,2986282.0
2022-11-07,3019920.0
2022-11-08,3020394.0
2022-11-09,3022857.0
2022-11-10,3025157.0
2022-11-11,3028122.0
2022-11-14,3033792.0
2022-11-15,3024162.0
2022-11-16,3022964.0
2022-11-17,3024538.0
2022-11-18,3029969.0
2022-11-22,3036618.0
2022-11-23,3036615.0
2022-11-24,3036977.0
2022-11-25,3042737.0
2022-11-28,3050543.0
2022-11-29,3045909.0
2022-11-30,3052613.0
2022-12-01,3075804.0
2022-12-02,3108209.0
2022-12-05,3149662.0
2022-12-06,3164864.0
2022-12-07,3193274.0
2022-12-12,3232455.0
2022-12-13,3231505.0
2022-12-14,3248366.0
2022-12-15,3270892.0
2022-12-16,3308085.0
2022-12-19,3373431.0
2022-12-20,3411938.0
2022-12-21,3462638.0
2022-12-22,3528442.0
2022-12-23,3589031.0
2022-12-26,3634947.0
2022-12-27,3648987.0
2022-12-28,3664095.0
2022-12-29,3690590.0
2022-12-30,3720259.0
2023-01-02,3727079.0
2023-01-03,3721561.0
2023-01-04,3724194.0
2023-01-05,3739678.0
2023-01-06,3751807.0
2023-01-09,3772869.0
2023-01-10,3758535.0
2023-01-11,3749497.0
2023-01-12,3739968.0
2023-01-13,3732099.0
2023-01-16,3737025.0
2023-01-17,3720473.0
2023-01-18,3710747.0
2023-01-19,3704440.0
2023-01-20,3698163.0
2023-01-23,3699193.0
2023-01-24,3684743.0
2023-01-25,3677156.0
2023-01-26,3670434.0
2023-01-27,3666801.0
2023-01-30,3675468.0
2023-01-31,3661885.0
2023-02-01,3662392.0
2023-02-02,3665889.0
2023-02-03,3673525.0
2023-02-06,3700920.0
2023-02-07,3689809.0
2023-02-08,3699816.0
2023-02-09,3697580.0
2023-02-10,3694033.0
2023-02-13,3693961.0
2023-02-14,3664582.0
2023-02-15,3660668.0
2023-02-16,3655819.0
2023-02-17,3647391.0
2023-02-22,3648688.0
2023-02-23,3647307.0
2023-02-24,3622815.0
2023-02-27,3622007.0
2023-02-28,3620281.0
2023-03-01,3626263.0
2023-03-02,3637053.0
2023-03-03,3650528.0
2023-03-06,3686096.0
2023-03-07,3681073.0
2023-03-08,3695836.0
2023-03-09,3694572.0
2023-03-10,3695925.0
2023-03-13,3694254.0
2023-03-14,3673098.0
2023-03-15,3661669.0
2023-03-16,3655097.0
2023-03-17,3657317.0
2023-03-20,3659230.0
2023-03-21,3646995.0
2023-03-22,3647366.0
2023-03-23,3647007.0
2023-03-27,3655195.0
2023-03-28,3639459.0
2023-03-29,3634139.0
2023-03-30,3635095.0
2023-03-31,3642282.0
2023-04-03,3676001.0
2023-04-04,3687442.0
2023-04-05,3714638.0
2023-04-10,3743832.0
2023-04-11,3735983.0
2023-04-12,3728139.0
2023-04-13,3722190.0
2023-04-14,3720138.0
2023-04-17,3726721.0
2023-04-18,3715696.0
2023-04-19,3719660.0
2023-04-20,3727595.0
2023-04-21,3735619.0
2023-04-24,3753263.0
2023-04-25,3746384.0
2023-04-26,3750291.0
2023-04-27,3760122.0
2023-04-28,3792734.0
2023-05-02,3838671.0
2023-05-03,3836973.0
2023-05-04,3843656.0
2023-05-05,3864751.0
2023-05-08,3899597.0
2023-05-09,3889184.0
2023-05-10,3887409.0
2023-05-11,3881096.0
2023-05-12,3879859.0
2023-05-15,3885129.0
2023-05-16,3859505.0
2023-05-17,3854815.0
2023-05-18,3847999.0
2023-05-19,3850891.0
2023-05-22,3847798.0
2023-05-23,3842590.0
2023-05-24,3838113.0
2023-05-29,3838741.0
2023-05-30,3820678.0
2023-05-31,3825529.0
2023-06-01,3851703.0
2023-06-02,3886921.0
2023-06-05,3925642.0
2023-06-06,3950985.0
2023-06-07,3969941.0
2023-06-08,3990057.0
2023-06-09,4008520.0
2023-06-12,4028008.0
2023-06-13,4013187.0
2023-06-14,4007799.0
2023-06-15,4019695.0
2023-06-16,4040984.0
2023-06-21,4078436.0
2023-06-22,4062690.0
2023-06-23,4071082.0
2023-06-26,4099241.0
2023-06-27,4104886.0
2023-06-28,4117297.0
2023-06-29,4144654.0
2023-06-30,4204390.0
2023-07-03,4272769.0
2023-07-04,4290621.0
2023-07-05,4323738.0
2023-07-06,4360874.0
2023-07-07,4400872.0
