fecha,valor
1997-01-31,85.383664898649
1997-02-28,84.041747508165
1997-03-31,83.801701561108
1997-04-30,84.058682654335
1997-05-31,84.526287555862
1997-06-30,84.291032721652
1997-07-31,83.38503596216
1997-08-31,82.443648453187
1997-09-30,83.021115889422
1997-10-31,83.47333588879
1997-11-30,83.670298782162
1997-12-31,82.90654626087
1998-01-31,81.944550012536
1998-02-28,81.859609443593
1998-03-31,81.30777887753
1998-04-30,81.748439650785
1998-05-31,82.240477848221
1998-06-30,81.768164900714
1998-07-31,81.336624687534
1998-08-31,80.937239675896
1998-09-30,81.94624052556
1998-10-31,83.085030239969
1998-11-30,82.690516250986
1998-12-31,82.815504534873
1999-01-31,78.255504667938
1999-02-28,70.306765810476
1999-03-31,70.867332107097
1999-04-30,73.692768847694
1999-05-31,74.453732271194
1999-06-30,73.186163061023
1999-07-31,72.336083413315
1999-08-31,72.317771986708
1999-09-30,72.552168427138
1999-10-31,72.473479421912
1999-11-30,72.304599970502
1999-12-31,72.803663601673
2000-01-31,73.553449315509
2000-02-29,73.332872682086
2000-03-31,73.684120099938
2000-04-30,73.634999745416
2000-05-31,72.685902128935
2000-06-30,73.771005793449
2000-07-31,73.579399989923
2000-08-31,73.246042185624
2000-09-30,72.406137537455
2000-10-31,71.716390237914
2000-11-30,70.965974105635
2000-12-31,72.068764552723
2001-01-31,73.369179427984
2001-02-28,72.750626494401
2001-03-31,72.289193608522
2001-04-30,70.040532562532
2001-05-31,69.38151213668
2001-06-30,68.096584491861
2001-07-31,67.914579036242
2001-08-31,68.522012601539
2001-09-30,67.500462210274
2001-10-31,66.458501693396
2001-11-30,68.100159068095
2001-12-31,69.213202545059
2002-01-31,109.998250807512
2002-02-28,134.312820067043
2002-03-31,163.999122802459
2002-04-30,182.802218803626
2002-05-31,191.194986074656
2002-06-30,198.848685743199
2002-07-31,187.742315260848
2002-08-31,179.133836590786
2002-09-30,174.031193806043
2002-10-31,167.430302925636
2002-11-30,165.942147360884
2002-12-31,165.319932233633
2003-01-31,158.165232491959
2003-02-28,151.889784903887
2003-03-31,149.25481352249
2003-04-30,145.642744607811
2003-05-31,148.789716037793
2003-06-30,149.135248447989
2003-07-31,147.420165114852
2003-08-31,151.223407439086
2003-09-30,153.282106008298
2003-10-31,152.742122254765
2003-11-30,153.658155865641
2003-12-31,159.827208803132
2004-01-31,159.602847383312
2004-02-29,160.334604574524
2004-03-31,157.197028066196
2004-04-30,152.185463140696
2004-05-31,152.541440429909
2004-06-30,154.348291929634
2004-07-31,155.774640928543
2004-08-31,159.404911630163
2004-09-30,160.292085469812
2004-10-31,160.416496219645
2004-11-30,162.892518168203
2004-12-31,166.928823465339
2005-01-31,164.014065287229
2005-02-28,162.790249090684
2005-03-31,159.96582727948
2005-04-30,159.69039741336
2005-05-31,161.151970179999
2005-06-30,159.056847429932
2005-07-31,157.881720791278
2005-08-31,160.027078639404
2005-09-30,162.331412471953
2005-10-31,164.507105840459
2005-11-30,163.579974278657
2005-12-31,163.521416518854
2006-01-31,164.936098777191
2006-02-28,167.818455746416
2006-03-31,167.684930514743
2006-04-30,167.259436361871
2006-05-31,166.470054927146
2006-06-30,164.329492117409
2006-07-31,165.708613723456
2006-08-31,166.251817938807
2006-09-30,165.899991109694
2006-10-31,164.771118344616
2006-11-30,163.151321896728
2006-12-31,162.747508615263
2007-01-31,162.302242096822
2007-02-28,163.753703829458
2007-03-31,163.72111782407
2007-04-30,163.762340694748
2007-05-31,162.067399523847
2007-06-30,159.998903107978
2007-07-31,160.710343838577
2007-08-31,156.562631028091
2007-09-30,155.412693998629
2007-10-31,158.294315632134
2007-11-30,159.233072457557
2007-12-31,159.110180114199
2008-01-31,159.273404207761
2008-02-29,159.44734015323
2008-03-31,159.142950973679
2008-04-30,156.144034971901
2008-05-31,153.656514873046
2008-06-30,148.509595243315
2008-07-31,146.989732843714
2008-08-31,143.613540331814
2008-09-30,137.353223680092
2008-10-31,128.226411614022
2008-11-30,127.537452058924
2008-12-31,129.132335801375
2009-01-31,131.18385305458
2009-02-28,131.355009366232
2009-03-31,135.849403174629
2009-04-30,137.74600810152
2009-05-31,142.547500682379
2009-06-30,147.68972909574
2009-07-31,149.166307114303
2009-08-31,151.693455955634
2009-09-30,151.14923280633
2009-10-31,151.55156036894
2009-11-30,150.45908549062
2009-12-31,146.27906686611
2010-01-31,141.431274235921
2010-02-28,135.747241117961
2010-03-31,133.74127768683
2010-04-30,132.617867815977
2010-05-31,128.205029623327
2010-06-30,126.606277474991
2010-07-31,127.962751387672
2010-08-31,127.724266509106
2010-09-30,128.705696982471
2010-10-31,129.493408641467
2010-11-30,126.012288758257
2010-12-31,124.503169578882
2011-01-31,124.612874363428
2011-02-28,126.453686479948
2011-03-31,126.527277695087
2011-04-30,128.228404123102
2011-05-31,125.845976793133
2011-06-30,125.294922736612
2011-07-31,125.573085001633
2011-08-31,123.520601330471
2011-09-30,116.655577476682
2011-10-31,114.094660598219
2011-11-30,113.082288799784
2011-12-31,110.414592486564
